# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.6000000000E+01     0.6666666667E+02     0.4649755679E+04     0.5341112129E+03
  0.6000000000E+01     0.6729559748E+02     0.4649755196E+04     0.5340556440E+03
  0.6000000000E+01     0.6792452830E+02     0.4649754719E+04     0.5340008744E+03
  0.6000000000E+01     0.6855345912E+02     0.4649754249E+04     0.5339469160E+03
  0.6000000000E+01     0.6918238994E+02     0.4649753786E+04     0.5338937811E+03
  0.6000000000E+01     0.6981132075E+02     0.4649753329E+04     0.5338414815E+03
  0.6000000000E+01     0.7044025157E+02     0.4649752879E+04     0.5337900294E+03
  0.6000000000E+01     0.7106918239E+02     0.4649752436E+04     0.5337394367E+03
  0.6000000000E+01     0.7169811321E+02     0.4649752001E+04     0.5336897151E+03
  0.6000000000E+01     0.7232704403E+02     0.4649751573E+04     0.5336408766E+03
  0.6000000000E+01     0.7295597484E+02     0.4649751153E+04     0.5335929329E+03
  0.6000000000E+01     0.7358490566E+02     0.4649750740E+04     0.5335458955E+03
  0.6000000000E+01     0.7421383648E+02     0.4649750335E+04     0.5334997763E+03
  0.6000000000E+01     0.7484276730E+02     0.4649749939E+04     0.5334545866E+03
  0.6000000000E+01     0.7547169811E+02     0.4649749550E+04     0.5334103379E+03
  0.6000000000E+01     0.7610062893E+02     0.4649749169E+04     0.5333670416E+03
  0.6000000000E+01     0.7672955975E+02     0.4649748797E+04     0.5333247090E+03
  0.6000000000E+01     0.7735849057E+02     0.4649748434E+04     0.5332833512E+03
  0.6000000000E+01     0.7798742138E+02     0.4649748079E+04     0.5332429794E+03
  0.6000000000E+01     0.7861635220E+02     0.4649747732E+04     0.5332036046E+03
  0.6000000000E+01     0.7924528302E+02     0.4649747395E+04     0.5331652375E+03
  0.6000000000E+01     0.7987421384E+02     0.4649747066E+04     0.5331278891E+03
  0.6000000000E+01     0.8050314465E+02     0.4649746747E+04     0.5330915698E+03
  0.6000000000E+01     0.8113207547E+02     0.4649746436E+04     0.5330562901E+03
  0.6000000000E+01     0.8176100629E+02     0.4649746135E+04     0.5330220605E+03
  0.6000000000E+01     0.8238993711E+02     0.4649745843E+04     0.5329888911E+03
  0.6000000000E+01     0.8301886792E+02     0.4649745561E+04     0.5329567919E+03
  0.6000000000E+01     0.8364779874E+02     0.4649745288E+04     0.5329257728E+03
  0.6000000000E+01     0.8427672956E+02     0.4649745025E+04     0.5328958434E+03
  0.6000000000E+01     0.8490566038E+02     0.4649744772E+04     0.5328670132E+03
  0.6000000000E+01     0.8553459119E+02     0.4649744528E+04     0.5328392915E+03
  0.6000000000E+01     0.8616352201E+02     0.4649744295E+04     0.5328126873E+03
  0.6000000000E+01     0.8679245283E+02     0.4649744071E+04     0.5327872094E+03
  0.6000000000E+01     0.8742138365E+02     0.4649743857E+04     0.5327628665E+03
  0.6000000000E+01     0.8805031447E+02     0.4649743654E+04     0.5327396667E+03
  0.6000000000E+01     0.8867924528E+02     0.4649743460E+04     0.5327176183E+03
  0.6000000000E+01     0.8930817610E+02     0.4649743277E+04     0.5326967289E+03
  0.6000000000E+01     0.8993710692E+02     0.4649743104E+04     0.5326770062E+03
  0.6000000000E+01     0.9056603774E+02     0.4649742942E+04     0.5326584572E+03
  0.6000000000E+01     0.9119496855E+02     0.4649742790E+04     0.5326410889E+03
  0.6000000000E+01     0.9182389937E+02     0.4649742648E+04     0.5326249080E+03
  0.6000000000E+01     0.9245283019E+02     0.4649742517E+04     0.5326099205E+03
  0.6000000000E+01     0.9308176101E+02     0.4649742396E+04     0.5325961325E+03
  0.6000000000E+01     0.9371069182E+02     0.4649742286E+04     0.5325835495E+03
  0.6000000000E+01     0.9433962264E+02     0.4649742187E+04     0.5325721767E+03
  0.6000000000E+01     0.9496855346E+02     0.4649742098E+04     0.5325620189E+03
  0.6000000000E+01     0.9559748428E+02     0.4649742020E+04     0.5325530805E+03
  0.6000000000E+01     0.9622641509E+02     0.4649741953E+04     0.5325453658E+03
  0.6000000000E+01     0.9685534591E+02     0.4649741896E+04     0.5325388783E+03
  0.6000000000E+01     0.9748427673E+02     0.4649741851E+04     0.5325336213E+03
  0.6000000000E+01     0.9811320755E+02     0.4649741816E+04     0.5325295977E+03
  0.6000000000E+01     0.9874213836E+02     0.4649741791E+04     0.5325268099E+03
  0.6000000000E+01     0.9937106918E+02     0.4649741778E+04     0.5325252601E+03
  0.6000000000E+01     0.1000000000E+03     0.4649741775E+04     0.5325249499E+03

  0.6100000000E+01     0.0000000000E+00     0.4623656067E+04     0.5442007890E+03
  0.6100000000E+01     0.6289308176E+00     0.4623656063E+04     0.5441997170E+03
  0.6100000000E+01     0.1257861635E+01     0.4623656046E+04     0.5441945660E+03
  0.6100000000E+01     0.1886792453E+01     0.4623656015E+04     0.5441855332E+03
  0.6100000000E+01     0.2515723270E+01     0.4623655970E+04     0.5441728046E+03
  0.6100000000E+01     0.3144654088E+01     0.4623655911E+04     0.5441565565E+03
  0.6100000000E+01     0.3773584906E+01     0.4623655838E+04     0.5441369558E+03
  0.6100000000E+01     0.4402515723E+01     0.4623655752E+04     0.5441141606E+03
  0.6100000000E+01     0.5031446541E+01     0.4623655652E+04     0.5440883212E+03
  0.6100000000E+01     0.5660377358E+01     0.4623655539E+04     0.5440595801E+03
  0.6100000000E+01     0.6289308176E+01     0.4623655412E+04     0.5440280731E+03
  0.6100000000E+01     0.6918238994E+01     0.4623655272E+04     0.5439939293E+03
  0.6100000000E+01     0.7547169811E+01     0.4623655119E+04     0.5439572718E+03
  0.6100000000E+01     0.8176100629E+01     0.4623654952E+04     0.5439182179E+03
  0.6100000000E+01     0.8805031447E+01     0.4623654773E+04     0.5438768796E+03
  0.6100000000E+01     0.9433962264E+01     0.4623654581E+04     0.5438333638E+03
  0.6100000000E+01     0.1006289308E+02     0.4623654376E+04     0.5437877727E+03
  0.6100000000E+01     0.1069182390E+02     0.4623654158E+04     0.5437402041E+03
  0.6100000000E+01     0.1132075472E+02     0.4623653928E+04     0.5436907513E+03
  0.6100000000E+01     0.1194968553E+02     0.4623653686E+04     0.5436395041E+03
  0.6100000000E+01     0.1257861635E+02     0.4623653431E+04     0.5435865481E+03
  0.6100000000E+01     0.1320754717E+02     0.4623653165E+04     0.5435319656E+03
  0.6100000000E+01     0.1383647799E+02     0.4623652887E+04     0.5434758355E+03
  0.6100000000E+01     0.1446540881E+02     0.4623652597E+04     0.5434182335E+03
  0.6100000000E+01     0.1509433962E+02     0.4623652296E+04     0.5433592323E+03
  0.6100000000E+01     0.1572327044E+02     0.4623651983E+04     0.5432989018E+03
  0.6100000000E+01     0.1635220126E+02     0.4623651660E+04     0.5432373092E+03
  0.6100000000E+01     0.1698113208E+02     0.4623651325E+04     0.5431745190E+03
  0.6100000000E+01     0.1761006289E+02     0.4623650980E+04     0.5431105934E+03
  0.6100000000E+01     0.1823899371E+02     0.4623650624E+04     0.5430455922E+03
  0.6100000000E+01     0.1886792453E+02     0.4623650258E+04     0.5429795729E+03
  0.6100000000E+01     0.1949685535E+02     0.4623649882E+04     0.5429125913E+03
  0.6100000000E+01     0.2012578616E+02     0.4623649497E+04     0.5428447007E+03
  0.6100000000E+01     0.2075471698E+02     0.4623649101E+04     0.5427759527E+03
  0.6100000000E+01     0.2138364780E+02     0.4623648696E+04     0.5427063972E+03
  0.6100000000E+01     0.2201257862E+02     0.4623648282E+04     0.5426360823E+03
  0.6100000000E+01     0.2264150943E+02     0.4623647859E+04     0.5425650543E+03
  0.6100000000E+01     0.2327044025E+02     0.4623647427E+04     0.5424933582E+03
  0.6100000000E+01     0.2389937107E+02     0.4623646986E+04     0.5424210371E+03
  0.6100000000E+01     0.2452830189E+02     0.4623646537E+04     0.5423481331E+03
  0.6100000000E+01     0.2515723270E+02     0.4623646080E+04     0.5422746868E+03
  0.6100000000E+01     0.2578616352E+02     0.4623645615E+04     0.5422007372E+03
  0.6100000000E+01     0.2641509434E+02     0.4623645142E+04     0.5421263224E+03
  0.6100000000E+01     0.2704402516E+02     0.4623644662E+04     0.5420514792E+03
  0.6100000000E+01     0.2767295597E+02     0.4623644174E+04     0.5419762431E+03
  0.6100000000E+01     0.2830188679E+02     0.4623643680E+04     0.5419006488E+03
  0.6100000000E+01     0.2893081761E+02     0.4623643178E+04     0.5418247298E+03
  0.6100000000E+01     0.2955974843E+02     0.4623642671E+04     0.5417485184E+03
  0.6100000000E+01     0.3018867925E+02     0.4623642157E+04     0.5416720463E+03
  0.6100000000E+01     0.3081761006E+02     0.4623641636E+04     0.5415953441E+03
  0.6100000000E+01     0.3144654088E+02     0.4623641110E+04     0.5415184414E+03
  0.6100000000E+01     0.3207547170E+02     0.4623640579E+04     0.5414413673E+03
  0.6100000000E+01     0.3270440252E+02     0.4623640042E+04     0.5413641498E+03
  0.6100000000E+01     0.3333333333E+02     0.4623639500E+04     0.5412868162E+03
  0.6100000000E+01     0.3396226415E+02     0.4623638953E+04     0.5412093931E+03
  0.6100000000E+01     0.3459119497E+02     0.4623638401E+04     0.5411319065E+03
  0.6100000000E+01     0.3522012579E+02     0.4623637845E+04     0.5410543814E+03
  0.6100000000E+01     0.3584905660E+02     0.4623637284E+04     0.5409768424E+03
  0.6100000000E+01     0.3647798742E+02     0.4623636720E+04     0.5408993136E+03
  0.6100000000E+01     0.3710691824E+02     0.4623636152E+04     0.5408218182E+03
  0.6100000000E+01     0.3773584906E+02     0.4623635581E+04     0.5407443791E+03
  0.6100000000E+01     0.3836477987E+02     0.4623635006E+04     0.5406670184E+03
  0.6100000000E+01     0.3899371069E+02     0.4623634428E+04     0.5405897578E+03
  0.6100000000E+01     0.3962264151E+02     0.4623633847E+04     0.5405126186E+03
  0.6100000000E+01     0.4025157233E+02     0.4623633264E+04     0.5404356216E+03
  0.6100000000E+01     0.4088050314E+02     0.4623632679E+04     0.5403587870E+03
  0.6100000000E+01     0.4150943396E+02     0.4623632091E+04     0.5402821346E+03
  0.6100000000E+01     0.4213836478E+02     0.4623631502E+04     0.5402056839E+03
  0.6100000000E+01     0.4276729560E+02     0.4623630911E+04     0.5401294539E+03
  0.6100000000E+01     0.4339622642E+02     0.4623630318E+04     0.5400534633E+03
  0.6100000000E+01     0.4402515723E+02     0.4623629725E+04     0.5399777303E+03
  0.6100000000E+01     0.4465408805E+02     0.4623629130E+04     0.5399022729E+03
  0.6100000000E+01     0.4528301887E+02     0.4623628535E+04     0.5398271087E+03
  0.6100000000E+01     0.4591194969E+02     0.4623627939E+04     0.5397522549E+03
  0.6100000000E+01     0.4654088050E+02     0.4623627343E+04     0.5396777287E+03
  0.6100000000E+01     0.4716981132E+02     0.4623626747E+04     0.5396035465E+03
  0.6100000000E+01     0.4779874214E+02     0.4623626151E+04     0.5395297250E+03
  0.6100000000E+01     0.4842767296E+02     0.4623625555E+04     0.5394562801E+03
  0.6100000000E+01     0.4905660377E+02     0.4623624960E+04     0.5393832280E+03
  0.6100000000E+01     0.4968553459E+02     0.4623624366E+04     0.5393105841E+03
  0.6100000000E+01     0.5031446541E+02     0.4623623773E+04     0.5392383639E+03
  0.6100000000E+01     0.5094339623E+02     0.4623623181E+04     0.5391665827E+03
  0.6100000000E+01     0.5157232704E+02     0.4623622591E+04     0.5390952556E+03
  0.6100000000E+01     0.5220125786E+02     0.4623622002E+04     0.5390243972E+03
  0.6100000000E+01     0.5283018868E+02     0.4623621415E+04     0.5389540223E+03
  0.6100000000E+01     0.5345911950E+02     0.4623620831E+04     0.5388841453E+03
  0.6100000000E+01     0.5408805031E+02     0.4623620249E+04     0.5388147806E+03
  0.6100000000E+01     0.5471698113E+02     0.4623619669E+04     0.5387459422E+03
  0.6100000000E+01     0.5534591195E+02     0.4623619092E+04     0.5386776442E+03
  0.6100000000E+01     0.5597484277E+02     0.4623618518E+04     0.5386099004E+03
  0.6100000000E+01     0.5660377358E+02     0.4623617947E+04     0.5385427245E+03
  0.6100000000E+01     0.5723270440E+02     0.4623617379E+04     0.5384761302E+03
  0.6100000000E+01     0.5786163522E+02     0.4623616815E+04     0.5384101308E+03
  0.6100000000E+01     0.5849056604E+02     0.4623616255E+04     0.5383447398E+03
  0.6100000000E+01     0.5911949686E+02     0.4623615699E+04     0.5382799704E+03
  0.6100000000E+01     0.5974842767E+02     0.4623615146E+04     0.5382158357E+03
  0.6100000000E+01     0.6037735849E+02     0.4623614598E+04     0.5381523488E+03
  0.6100000000E+01     0.6100628931E+02     0.4623614055E+04     0.5380895227E+03
  0.6100000000E+01     0.6163522013E+02     0.4623613516E+04     0.5380273702E+03
  0.6100000000E+01     0.6226415094E+02     0.4623612982E+04     0.5379659042E+03
  0.6100000000E+01     0.6289308176E+02     0.4623612454E+04     0.5379051373E+03
  0.6100000000E+01     0.6352201258E+02     0.4623611930E+04     0.5378450822E+03
  0.6100000000E+01     0.6415094340E+02     0.4623611412E+04     0.5377857514E+03
  0.6100000000E+01     0.6477987421E+02     0.4623610899E+04     0.5377271576E+03
  0.6100000000E+01     0.6540880503E+02     0.4623610392E+04     0.5376693130E+03
  0.6100000000E+01     0.6603773585E+02     0.4623609891E+04     0.5376122302E+03
  0.6100000000E+01     0.6666666667E+02     0.4623609397E+04     0.5375559214E+03
  0.6100000000E+01     0.6729559748E+02     0.4623608908E+04     0.5375003988E+03
  0.6100000000E+01     0.6792452830E+02     0.4623608426E+04     0.5374456747E+03
  0.6100000000E+01     0.6855345912E+02     0.4623607950E+04     0.5373917613E+03
  0.6100000000E+01     0.6918238994E+02     0.4623607482E+04     0.5373386705E+03
  0.6100000000E+01     0.6981132075E+02     0.4623607020E+04     0.5372864145E+03
  0.6100000000E+01     0.7044025157E+02     0.4623606565E+04     0.5372350052E+03
  0.6100000000E+01     0.7106918239E+02     0.4623606117E+04     0.5371844546E+03
  0.6100000000E+01     0.7169811321E+02     0.4623605677E+04     0.5371347744E+03
  0.6100000000E+01     0.7232704403E+02     0.4623605244E+04     0.5370859766E+03
  0.6100000000E+01     0.7295597484E+02     0.4623604819E+04     0.5370380727E+03
  0.6100000000E+01     0.7358490566E+02     0.4623604402E+04     0.5369910745E+03
  0.6100000000E+01     0.7421383648E+02     0.4623603993E+04     0.5369449937E+03
  0.6100000000E+01     0.7484276730E+02     0.4623603591E+04     0.5368998416E+03
  0.6100000000E+01     0.7547169811E+02     0.4623603198E+04     0.5368556297E+03
  0.6100000000E+01     0.7610062893E+02     0.4623602813E+04     0.5368123694E+03
  0.6100000000E+01     0.7672955975E+02     0.4623602437E+04     0.5367700721E+03
  0.6100000000E+01     0.7735849057E+02     0.4623602069E+04     0.5367287487E+03
  0.6100000000E+01     0.7798742138E+02     0.4623601710E+04     0.5366884105E+03
  0.6100000000E+01     0.7861635220E+02     0.4623601360E+04     0.5366490684E+03
  0.6100000000E+01     0.7924528302E+02     0.4623601019E+04     0.5366107333E+03
  0.6100000000E+01     0.7987421384E+02     0.4623600686E+04     0.5365734159E+03
  0.6100000000E+01     0.8050314465E+02     0.4623600363E+04     0.5365371269E+03
  0.6100000000E+01     0.8113207547E+02     0.4623600050E+04     0.5365018766E+03
  0.6100000000E+01     0.8176100629E+02     0.4623599745E+04     0.5364676755E+03
  0.6100000000E+01     0.8238993711E+02     0.4623599450E+04     0.5364345337E+03
  0.6100000000E+01     0.8301886792E+02     0.4623599165E+04     0.5364024612E+03
  0.6100000000E+01     0.8364779874E+02     0.4623598889E+04     0.5363714679E+03
  0.6100000000E+01     0.8427672956E+02     0.4623598623E+04     0.5363415634E+03
  0.6100000000E+01     0.8490566038E+02     0.4623598366E+04     0.5363127572E+03
  0.6100000000E+01     0.8553459119E+02     0.4623598120E+04     0.5362850586E+03
  0.6100000000E+01     0.8616352201E+02     0.4623597884E+04     0.5362584765E+03
  0.6100000000E+01     0.8679245283E+02     0.4623597658E+04     0.5362330198E+03
  0.6100000000E+01     0.8742138365E+02     0.4623597442E+04     0.5362086971E+03
  0.6100000000E+01     0.8805031447E+02     0.4623597236E+04     0.5361855167E+03
  0.6100000000E+01     0.8867924528E+02     0.4623597040E+04     0.5361634866E+03
  0.6100000000E+01     0.8930817610E+02     0.4623596855E+04     0.5361426146E+03
  0.6100000000E+01     0.8993710692E+02     0.4623596680E+04     0.5361229083E+03
  0.6100000000E+01     0.9056603774E+02     0.4623596516E+04     0.5361043748E+03
  0.6100000000E+01     0.9119496855E+02     0.4623596362E+04     0.5360870210E+03
  0.6100000000E+01     0.9182389937E+02     0.4623596219E+04     0.5360708534E+03
  0.6100000000E+01     0.9245283019E+02     0.4623596086E+04     0.5360558785E+03
  0.6100000000E+01     0.9308176101E+02     0.4623595964E+04     0.5360421019E+03
  0.6100000000E+01     0.9371069182E+02     0.4623595853E+04     0.5360295294E+03
  0.6100000000E+01     0.9433962264E+02     0.4623595752E+04     0.5360181660E+03
  0.6100000000E+01     0.9496855346E+02     0.4623595663E+04     0.5360080167E+03
  0.6100000000E+01     0.9559748428E+02     0.4623595584E+04     0.5359990858E+03
  0.6100000000E+01     0.9622641509E+02     0.4623595516E+04     0.5359913775E+03
  0.6100000000E+01     0.9685534591E+02     0.4623595458E+04     0.5359848953E+03
